14336,7616
15680,7840
13664,8064
14560,8064
15456,8064
16352,8064
16800,8064
17024,8064
13664,8288
14560,8288
15456,8288
15680,8288
15904,8288
16128,8288
16352,8288
16576,8288
16800,8288
17024,8288
17248,8288
17472,8288
13664,8512
14112,8512
14336,8512
14560,8512
14784,8512
15904,8512
16128,8512
16352,8512
16576,8512
16800,8512
18816,8512
14112,8736
14336,8736
14560,8736
14784,8736
15008,8736
15456,8736
16128,8736
16352,8736
16576,8736
16800,8736
17024,8736
17248,8736
17472,8736
18816,8736
19040,8736
19264,8736
19488,8736
14112,8960
14336,8960
14560,8960
14784,8960
15680,8960
16128,8960
16352,8960
16576,8960
16800,8960
17024,8960
17248,8960
17472,8960
19040,8960
19488,8960
12768,9184
12992,9184
13888,9184
14336,9184
14560,9184
14784,9184
15008,9184
15232,9184
15456,9184
15680,9184
16128,9184
16352,9184
16576,9184
16800,9184
17024,9184
17248,9184
17472,9184
19712,9184
12768,9408
12992,9408
13216,9408
14336,9408
14560,9408
14784,9408
15008,9408
15232,9408
15456,9408
15904,9408
16352,9408
16576,9408
16800,9408
17024,9408
17248,9408
12768,9632
12992,9632
13440,9632
13664,9632
13888,9632
14112,9632
14336,9632
14560,9632
14784,9632
15008,9632
15232,9632
15456,9632
15680,9632
15904,9632
16128,9632
16352,9632
16576,9632
16800,9632
12096,9856
12320,9856
12768,9856
13440,9856
13664,9856
14112,9856
14336,9856
14560,9856
14784,9856
15008,9856
15232,9856
15680,9856
15904,9856
16128,9856
16352,9856
16576,9856
16800,9856
12320,10080
12768,10080
13664,10080
13888,10080
14112,10080
14784,10080
15008,10080
15680,10080
15904,10080
16128,10080
16352,10080
16576,10080
16800,10080
17696,10080
14560,10304
15008,10304
15456,10304
15680,10304
15904,10304
16128,10304
16352,10304
16576,10304
16800,10304
17024,10304
17248,10304
17472,10304
17696,10304
17920,10304
15680,10528
15904,10528
16128,10528
16352,10528
16576,10528
16800,10528
17024,10528
17248,10528
17472,10528
17696,10528
17920,10528
18144,10528
18368,10528
15232,10752
15680,10752
15904,10752
16128,10752
16352,10752
16576,10752
16800,10752
17024,10752
17248,10752
17472,10752
17696,10752
17920,10752
18144,10752
18368,10752
18592,10752
18816,10752
8960,10976
15008,10976
15904,10976
16128,10976
16352,10976
16576,10976
16800,10976
17024,10976
17248,10976
17472,10976
17696,10976
17920,10976
18144,10976
18368,10976
18592,10976
18816,10976
19040,10976
19264,10976
8960,11200
12768,11200
16352,11200
16576,11200
16800,11200
17248,11200
17472,11200
17696,11200
17920,11200
18144,11200
18368,11200
18592,11200
18816,11200
19040,11200
19264,11200
12320,11424
12544,11424
16576,11424
17472,11424
17696,11424
17920,11424
18144,11424
18368,11424
18592,11424
18816,11424
19040,11424
19712,11424
12320,11648
12544,11648
12768,11648
12992,11648
17024,11648
17472,11648
17696,11648
17920,11648
18144,11648
18368,11648
18592,11648
18816,11648
19040,11648
19488,11648
19712,11648
12096,11872
12768,11872
12992,11872
13216,11872
13440,11872
14784,11872
18368,11872
18592,11872
18816,11872
19040,11872
19264,11872
19488,11872
12768,12096
12992,12096
12768,12320
13664,12320
13888,12320
14112,12320
13664,12544
31584,12544
13888,12768
30688,12768
30912,12768
31136,12768
31360,12768
31584,12768
14336,12992
30688,12992
30912,12992
31136,12992
31360,12992
31584,12992
14336,13216
14560,13216
28224,13216
30464,13216
30688,13216
30912,13216
31136,13216
31360,13216
31584,13216
31808,13216
23520,13440
23744,13440
23968,13440
27776,13440
28000,13440
28224,13440
28448,13440
30464,13440
30688,13440
30912,13440
31136,13440
31360,13440
31584,13440
31808,13440
15456,13664
23520,13664
23744,13664
